text	label	label_binary	source
I feel so loyal by not waiting on my girlfriend and watching a couple of episodes ahead of where we were at.	1	1	Sarcasm_hypothesis
Adrenaline recedes through him powerfully.	0	0	Metaphor_premise
Do you want to say anything before you enjoy living?.	0	0	Idiom_premise
Here comes the fool with his foggy brain.	4	1	Metaphor_hypothesis
I felt really valued when I didn't see my boyfriend for two days.	1	1	Sarcasm_hypothesis
As they strike the ground, they are effaced.	4	1	Metaphor_hypothesis
I was about jump with joy at the movies last week because of all the screaming kids	1	1	Sarcasm_hypothesis
Turns out, tag between super heroes can get pretty intense.	0	0	Simile_premise
I really hate seeing people throw trash on the street like if it was a natural thing to do	0	0	Sarcasm_premise
Last weekend my friends and I went away on holiday and two of them got belligerent drunk and completely ruined the night.	0	0	Sarcasm_premise
I was at a friends house and he had the grossest kitchen I had ever seen!	0	0	CreativeParaphrase_premise
That movie was not disturbing	0	0	Simile_premise
I feel like the world is secretly rooting for my success because I have been trying to purchase a car but my credit is so terrible	1	1	Sarcasm_hypothesis
He didn't put up a fight at all	0	0	Simile_premise
She was clumsy and loud	0	0	Simile_premise
One time I sweat so much on the way to the store that I had a big sweat stain on my butt!	0	0	Sarcasm_premise
I forgot to pay my credit card bill, I'm so disappointed with myself.	0	0	Sarcasm_premise
I ran out of my favorite makeup and can't afford to buy more.	0	0	Sarcasm_premise
I was discussing phone bills with my friend and he told me his parents pay for his bill.	0	0	CreativeParaphrase_premise
My neighbor's cat used to puke on my bed - coughing up a furball.	0	0	CreativeParaphrase_premise
They only finishing off their dinner with a liquor.	0	0	Metaphor_premise
The only reason he wanted to marry her was out of spite.	0	0	Simile_premise
Neither of them would cry uncle, so it was a macho-man contest now to see who could ride the biggest wave for the longest amount of time.	2	1	Idiom_hypothesis
Joanna, you disagree? Okay, shoot!	4	1	Metaphor_hypothesis
I forgot to bring in the slides for the presnetation so I ended up having an awkward experience tring to do it with no materials.	0	0	CreativeParaphrase_premise
She pushed against the wall with all her strength.	0	0	Metaphor_premise
She never thought it was possible to be sad and depressed.	0	0	Idiom_premise
I feel so bad when I think back to times that I yelled at my kids for no real good reason.	0	0	CreativeParaphrase_premise
She knew that she and River were getting really close, and she didn't want her to get pregnant, so the pills were a very easy choice.	0	0	Idiom_premise
And truth denied , and righted wrong.	0	0	Metaphor_premise
My puppy urinated on my outing cloth, I became so angry, that I tried to hit her	0	0	Sarcasm_premise
My social life is at it's peak now that all my friends have moved away after I finish my college degree.	1	1	Sarcasm_hypothesis
Now, without any notice, I'd like to invite ms. Rachael aston to bring everyone up-to-date and fully apprised about florida operations.	0	0	Idiom_premise
I ordered a hamburger from a restaurant and it was raw in the middle.	0	0	Sarcasm_premise
I heard someone bumping around the downstairs of my house last night after I had gone to bed and it scared me half to death.	0	0	Sarcasm_premise
Wendy had cooked dick hallorann's turkey to a turn and they had all eaten to bursting without even coming close to demolishing the jolly bird.	2	1	Idiom_hypothesis
I eyed him warily as I picked it up; his nostrils were constricted.	0	0	Simile_premise
Sure, I'd played plenty of souza in band class, but I hadn't expected something llike a circus piece man.	3	1	Simile_hypothesis
Their sudden appearance in the farmhouse was like a gust of arctic wind.	3	1	Simile_hypothesis
He carried the knowledge or beliefs of his tribe.	4	1	Metaphor_hypothesis
The day before I was supposed to see a house I wanted to rent the property management called to say the owners had already rented it out.	0	0	Sarcasm_premise
I was in the middle of a speech and I farted.	0	0	Sarcasm_premise
Liz proceeded to avoid the risk or danger altogether, hoping he wouldn't bite this time.	0	0	Idiom_premise
With the help of alcohol, she overcame her problems.	0	0	Metaphor_premise
I got up on stage and completely made a fool of myself	0	0	Sarcasm_premise
I got a hamburger earlier and they forgot to put cheese on it.	0	0	Sarcasm_premise
The attackers launched gunshots at the civilians.	4	1	Metaphor_hypothesis
Meteors blazed across the atmosphere.	4	1	Metaphor_hypothesis
Let your heart  speak  , Minnehaha ! .	4	1	Metaphor_hypothesis
She looked like a broken china doll .	3	1	Simile_hypothesis
Cleaning my toilet always feels like the most pleasant thing I could ever do and I feel grateful every time	1	1	Sarcasm_hypothesis
Some people are so considerate to take such a long time that to read your text messages and then never reply	1	1	Sarcasm_hypothesis
I was so frightened when it was thundering last night the loud sounds seemed like my house was shaking.	0	0	CreativeParaphrase_premise
 The stars were shining in the night sky.	0	0	Metaphor_premise
We took on the terms of the settlement.	4	1	Metaphor_hypothesis
I am so happy that I broke my coffee maker and can't make coffee now	1	1	Sarcasm_hypothesis
I brought my friend out and he made a complete idiot of himself.	0	0	CreativeParaphrase_premise
To be honest Carragher, its a bit embarrassing really but we are not having any difficulties or problems in the early stages of a project, activity, etc.	0	0	Idiom_premise
My laptop broke and I lost all the information on it.	0	0	Sarcasm_premise
Her leg was smooth	0	0	Simile_premise
I was jumping for joy when my coworker tattled to my boss that I came in 15 minutes late this morning.	1	1	Sarcasm_hypothesis
He was so close to me that I could smell his dirty and smelly aftershave.	0	0	Simile_premise
I bought a used car for my son and found out later the odometer had been rolled back.	0	0	Sarcasm_premise
I was really looking forward to coming home from vacation and relaxing and it made me feel so happy when I found out that my stuff got stolen.	1	1	Sarcasm_hypothesis
not to put too fine a point on it, sir, the man looked like a bloke who broke heads for a living.	2	1	Idiom_hypothesis
After the heavy rain and dark clouds a ray of light has finally shown up.	0	0	Metaphor_premise
He downed three martinis before dinner.	4	1	Metaphor_hypothesis
My alarm roared at me this morning.	4	1	Metaphor_hypothesis
My favorite pair of shorts are simply glorious because I pooped on them by accident	1	1	Sarcasm_hypothesis
My upstairs neighbor moved out recently and blocked the parking space by leaving all her trash and furniture there.	0	0	CreativeParaphrase_premise
She said that infidelity was apparent to her.	0	0	Metaphor_premise
I felt completely respected when I saw my husband chatting with another girl and then getting her number.	1	1	Sarcasm_hypothesis
I totally understand how my friends can be broke but still manage to spend over $100 at the bar in one night	1	1	Sarcasm_hypothesis
She wouldn't have been able to dissatisfactorily work or operate in the talkies.	0	0	Idiom_premise
The police officer tried to harass me	0	0	Sarcasm_premise
I was so cheerful that I missed my flight and had to spend a fortune on a new ticket	1	1	Sarcasm_hypothesis
My friend is always at least 30 minutes late to everything.	0	0	CreativeParaphrase_premise
She was short and stout.	0	0	Simile_premise
It's great that someone or something keeps knocking over my big trash can outdoors because i get great exercise by picking it back up.	1	1	Sarcasm_hypothesis
The blood that oozed out was black.	0	0	Simile_premise
I love how my boss just took that project I have been working hard on away from me for no good reason!	1	1	Sarcasm_hypothesis
I rented out my bedroom to Airbnb customers and when I returned it was left smelly and diapers every where.	0	0	Sarcasm_premise
I had to get it off my chest that I have been cheating on my wife. 	0	0	CreativeParaphrase_premise
Then go down to the stores, and do it quickly!	0	0	Idiom_premise
I was thrilled when I found out the odometer on the car I just bought for my son had been rolled back	1	1	Sarcasm_hypothesis
I went to a restaurant last week by myself meanwhile everyone else was sitting with at least one other person.	0	0	Sarcasm_premise
It told them that they truly had no idea what they were dealing with and it was best to leave well alone.	2	1	Idiom_hypothesis
He was excited about their meeting	0	0	Simile_premise
It was cold and dry	0	0	Simile_premise
The boy's handwriting was as organized as a rollercoaster	3	1	Simile_hypothesis
His head was as smooth as porridge	3	1	Simile_hypothesis
The knight of flowers looked strange in white, as he usually is very black.	0	0	Simile_premise
I do bear that in mind, doctor.	2	1	Idiom_hypothesis
If nothing else, we the american people better ignore what is happening.	0	0	Idiom_premise
It's been extremely uncertain as to the outcome of something.	0	0	Idiom_premise
You need to actively try to change or control the situation and not just go with it.	0	0	Idiom_premise
I was at my friends party last weekend, and someone threw up in the hot tub!	0	0	Sarcasm_premise
He could hear the screams of her victims, could smell burnt flesh and  feel horror and pity for his opponent.	0	0	Idiom_premise
The cat was white	0	0	Simile_premise
Sometimes my brother was not clever enough.	0	0	Idiom_premise
Your theory is unbelievable	0	0	Simile_premise
They're terrified of me because I do not attack in the most peaceful way possible or where the victim is least vulnerable.	0	0	Idiom_premise
Driving in heavy traffic is the best because it makes me feel very calm.	1	1	Sarcasm_hypothesis
